,Unnamed: 0,context,question,answerA,answerB,answerC,correct
718,718,Austin estabeleceu um alarme à variância de modo que alguns sons eram altos e alguns eram baixos,Por que o Austin?,desligar o alarme,decidir o momento em que o alarme deve ser,fazer sons diferentes sair para diferentes coisas,C
719,719,"A comida do banquete era espetacular, então quando a noite estava terminada, Casey agradeceva ao",O que queremos?,agradecer ao chef pela refeição,convidar o chef a jantar,án,A
720,720,"Casey percebeu que estavam indo de forma incorreta, alterando sua direção.",Como se sentiria Casey depois?,Foolish,ruins nas direções,Happy,A
721,721,Tracy deu seu discurso em frente a um grande público.,Como o Tracy se sentiria depois?,nervosismo,Confidente,ansiedade,B
722,722,"Remiu esclarecia todos sobre a luta, remiu também viu a",Como descreveria a Remy?,uma pessoa que odeia por falar,uma pessoa que gosta de se apoderar,prurido,B
723,723,Jordan realizou um teste amanhã em sua aula de enfermagem.,Como os outros se sentiriam como resultado?,Muito nervosismo,muito feliz,realizado,A
724,724,Aubrey começou a ler o novo romance no início da manhã antes de as crianças acordarem,O que é necessário para o Aubrey?,terminar a leitura do romance,acordar antes das crianças,fazer o pequeno- almoço das crianças quando acordam,B
725,725,Jordan terminou o teste de forma rápida e ainda obteve um A mais como sempre.,O que acontecerá com outros alunos?,riz án,suspeita de que o país seja culpado,suspeita de rapidez,B
726,726,Riley aumentou a confiança das mulheres em seus corpos naquele ano.,Por que o Riley fez isso?,deixar-os tristes,au,boa,C
727,727,"Walt deixou morrer porque sabia quem é e tinha ameaçado desvendar, porque o conselho de",Por que Jesse fez isso?,Retirar o mau criador Vince Gilligan disse que gostaria de acreditar que o personagem Jesse,choro,Bryan Cranston como Walter White em 'Breaking Bad'. Em um caso de vida,B
728,728,Remi nunca foi feliz quando ela recebeu o seu novo filho.,Como descreveria a Remy?,Como alguém que gosta do seu filho,desagradável,lúdico,A
729,729,Lee passou horas assistindo TV após estudar e acabou os últimos.,Por que Lee fez isso?,arrefecimento,quis ficar relaxado,quis ser apreciado,A
730,730,"Jesse atendeu às suas necessidades, quase sempre apreciavam a utilidade de Jesse.",Como Jesse se sentiria depois?,necessário,uma pessoa muito sociável,indiferente,A
731,731,Austin salvou a alma de Sydney de seus pecados realizando o batismo como haviam aprendido no seminário,O que acontecerá com Austin?,deixar a profissão e ministrar a outros,. ordenar a realização de mais batimentos para outros que desejassem,voz para os outros a sua desaprovação em relação aos seus estilos de vida atuais,B
732,732,Remy apresentou os filhos de Skylar com um novo aparecimento para o primeiro dia de escolarização,Como descreveria a Remy?,ajuda com os olhares,leave Skylar's kids,orgulha,A
733,733,Quinn esperava que fossem escolhidos quando se candidatassem à bolsa de estudo no colégio.,O que é que Quinn precisa fazer antes disso?,"queria uma educação, mas não tinha dinheiro",quis cursar o curso superior e pós-graduação,ter bom histórico acadêmico,C
734,734,"taylor foi o maior jogador de xadrez, assim ele participou do primeiro lugar durante os anos",Por que Taylor fez isso?,pressione seus pais,gozo-se,aposentadoria como o campeonato,A
735,735,Aubrey apresentou sua apresentação sobre o Dia de Santa Catarina do Óbito à classe espanhola,O que é necessário para o Aubrey?,efectuar um bólus de açúcar,pão-do-se-á,verificar a sua formação junto ao professor,B
736,736,"Robin me ensinou a usar um computador, e logo eu estava postando todos os dias na mídia",Como se sentiria Robin depois?,orgulha em ser um bom aluno,feliz ter um novo amigo no local de trabalho,feliz ter um novo amigo nas mídias sociais,C
737,737,"Kendall estava em ambiente quente e úmido, após viver toda a sua vida no frio.",Como se sentiria Kendall depois?,vivenciando as coisas novas,num novo lugar,estrangulamento para não ser frio,C
738,738,Jan jogou a bola de Cameron para a madeira e depois a encontrou.,O que é necessário para Jan antes disso?,aprofundar-se nas madeiras,Perder a bola,devolver a bola a Cameron,B
739,739,Carson comprou um novo computador e deixar Robin passar a ver.,Por que o Carson fez isso?,baixar todos os seus jogos para o computador,quis ser amigo,tente tudo o novo no computador,C
740,740,"Após concluir o divórcio, Kendall deixou Jan alto e seco, retirando o grande de",O que acontecerá com Kendall?,ser feliz com seu ato,Endereço negro Jan,ter de começar a partir de um ponto,A
741,741,Riley alcançou seu pleno potencial na escola obtendo bons graus.,Por que o Riley fez isso?,conseguir um emprego,bem na escola,ter um futuro,B
742,742,Jesse aplicou-se aos trabalhos todos os dias e finalmente conseguiu um chamado de abertura.,Como Jesse se sentiria depois?,ducto,ectásico,prurido,B
743,743,Addison esperava o amigo no shopping e o amigo não chegou.,O que acontecerá com Sasha?,ir aos filmes,ir para casa,compra de um tratamento,B
744,744,"Remy queria mudança drástica, então Sydney corria o cabelo de Remy.",O que queremos em seguida por Sydney?,Estilo de cabelo de Remy,Ajuda Remy fazer declaração,riz,A
745,745,Ela terminou as compras após ir ao restaurante.,O que queremos por Ash?,deixar os seus estabelecimentos na loja,ir para casa,compra de mais estabelecimentos,B
746,746,"Riley tem um transtorno alimentar e não pode se trazer para comer alimentos, pois sentem que",Por que o Riley fez isso?,isso porque são gordos,faz isso porque eles estão doentes,isso porque eles estão bem,B
747,747,"Enquanto a cabeça estava queimada, Carson jogava cerveja na face de Kendall.",O que queremos por Carson?,obter uma cerveja,marshmallows,ligação 911,C
748,748,Carson e Jan definiram uma consulta previamente pactuada antes de se reunirem para,Como se sentiria Jan?,conteúdo com o esquema,infeliz com Carson,uma necessidade de não cumprir o calendário,A
749,749,Alex sugeriu que os outros nadassem com a gente.,O que acontecerá com os outros?,Os outros sentirão raiva,Os outros serão rejeitados.,Os outros nadarão.,C
750,750,"Robin solicitou empréstimo do laptop de Taylor para a escola e, após concordar com o",O que queremos por Robin?,nã rodar o laptop,quis escrever um artigo,quis fazer anotações para a escola,A
751,751,Skylar terminou o teste com facilidade e tempo para ir nadar.,O que queremos com Skylar?,falha no teste seguinte,"a seguir, a",folha seguinte,C
752,752,Carson chegou a um barco de férias e por isso chegou a uma data com a menina de,Como senti-lo-ia depois?,seria horrificado,ouro,exido,C
753,753,Austin também viu Al no horário em que trabalha após a escola.,O que é necessário para Austin antes disso?,trabalho no diner,digam o hello a Austin,pós-graduação em educação,A
754,754,"Remy estava falando de novo com Kai, então Kai curtiria sua capa.",O que queremos?,necessitou de contar a Remy para ver a boca,Pedido de remissão,tan sua sombra,B
755,755,"Lee era médico do hospital, Lee tratou da doença em crianças que vieram lá.",Como Lee sentiria depois?,ruins,tonturas,orgulha,C
756,756,Sylar deu o nome de Ash ao ser rodado na sala cirúrgica.,O que queremos por Ash?,tomar um cochilo no hospital,segurar a mão de Skylar e deitar- se ainda,sair do hospital,B
757,757,Robin contou aos seus clientes que precisariam esperar pela nova transferência.,O que queremos?,compra de um óvulo,ser doente,despedimento da área,B
758,758,Riley compreendeu as regras em termos de como foram apresentadas a ela.,Como descreveria Riley?,ciente,Ético,apertada,A
759,759,Quinn estava correndo na rua para ir para casa dos amigos.,Por que Quinn?,tem alguma diversão,ir à casa de sua amiga antes de ela,licença-se mais cedo para não ter que correr,A
760,760,Addison contou ao meu amigo que foi culpado de cometer o furto.,O que o amigo quer fazer a seguir?,Evolução no gafanho,culpa Addison,roubo o ladrão,A
761,761,Casey trabalhou muito duro no seu trabalho e ganhou um aumento.,O que queremos com Casey?,escolher um plano de economia,quis fazer com que seus pais orgulhassem,abandonar o seu trabalho,A
762,762,Sydney deixou a amiga por trás porque estava em uma corrida. Sydney sentiu-se envergonhado,Como senti-lo-ia depois?,alívio,feliz,ruins,C
763,763,"tracy queria se sentir seguro, de modo que decidiu caminhar atrás de addison.",O que vai acontecer com Tracy?,adison,ser pressionado,apreciar a addison,C
764,764,Kendall foi chamado para uma reunião para que Sasha atendesse seus clientes e para o,Como descreveria Sasha?,stress,Sem- se,Inútil,B
765,765,Carson finalmente voltou da feira daquela noite.,Como descreveria Carson?,como ela tinha divertido,ela não gostava de ter diversão,EMEA 2003,C
766,766,Tracy convidou as pessoas para a casa para ter um cookout de barbecue.,Como os outros se sentiriam como resultado?,Hated,Amada,feliz ela teve diversão com amigos,B
767,767,A única missão de Lee foi ajudar a avó de sua avó com suas tarefas.,Por que Lee fez isso?,ser uma boa neta,facilitar a vida do avô,ser um bom neto,C
768,768,"Taylor ensinava os outros a maneira de fazê-lo corretamente, pois estavam tendo dificuldade.",O que queremos?,Ajudar todos a trabalhar,verificar o trabalho do outro,Mostrar gratidão,C
769,769,Tracy fissurou o pescoço e quebrou acidentalmente.,Como descreveria Tracy?,Preocupado com Tracy,Muito densa,devastado,C
770,770,Quinn está pescando para tentar conseguir alguma coisa para comer à noite.,Como descreveria Quinn?,preguiça,Canina,dedicado,C
771,771,Addison contou a Sasha que não queria ir novamente à bola.,O que queremos com Addison?,compra de um novo vestido,ir para a bola,Não sair,C
772,772,"alex e robin estavam observando um novo espetáculo cômico, assim riram de suas avaliações.",O que queremos por Robin?,esquecimento sobre o espetáculo,recusar-se a assistir o espetáculo novamente,manter a vigília,C
773,773,"Lee queria conversar com os amigos da festa, mas mantinha-se em paralelo por outras coisas",O que os amigos querem fazer a seguir?,deixe a festa,conversar com outras pessoas,chamada Lee,B
774,774,"Além de contar a Carson, ele tinha uma surpresa, depois foi conseguir um joelho e propor",Como senti-lo-ia como resultado?,excitado com a proposta de Addison,em amor,casar- se,A
775,775,"O cão de Remy tinha enjoado muito enfermo, então um dia ele teve",Como os outros se sentiriam como resultado?,náusea,ânimo em Remy,muito triste,C
776,776,"robin não gostava da nova menina que achava que estava fria, então robin pulava na",O que queremos por Robin?,nã,Evite a nova menina,ser amigo da nova menina,B
777,777,"Quinn queria suspirou alguma coisa na orelha de caixa, então ele se aproximou.",Como descreveria Quinn?,Secretivo,esbranquiçada,feliz,A
778,778,"Jan adotou um filho de um abrigo, Jan deu-lhe nome e a fez.",Como descreveria Jan?,imperioso,"menos solitário, pois seus amigos vivem longe",afeto,C
779,779,Quinn sentiu o cabelo da amiga e disse que o perfume era bom.,O que queremos Quinn?,ir a um filme,compra de um bar de sabonete,cheirou o cabelo,C
780,780,"Depois do banho no escuro, Taylor colocou Addison, sua filha, para dormir.",O que acontecerá com Taylor?,ir dormir,ser sonolento,ser feliz,A
781,781,"Addison aterrissou o trabalho, assim ele estava muito feliz.",O que é necessário para Addison?,ser improdutivo,sono no trabalho,escovação na matemática,C
782,782,"Jan desafiou a equipe para um jogo de basquete, mas foi rapidamente derrotado sem que fosse pontua",O que queremos Jan?,Execute a tarefa de ecstasy,prática e melhor,prática e obtenção de biscoitos,B
783,783,Riley corta a bainha e depois coloca-a em seu arco de pesca.,O que é necessário para que Riley possa fazer antes disso?,ir a um rio,ter uma vara de pesca,moldado a linha,B
784,784,"Jesse entrou na cama do Kai, porque estava doente demais para se deslocar para a sala.",O que vai acontecer com Jesse?,Não tem de dormir em,melhor,ele vai ajudar jesse a chegar ao leito dele.,B
785,785,"Quinn estava caminhando para a aula quando quebrou sua tela do iPhone, foi para a loja",Como descreveria Quinn?,Luta financeira,Muito descaso,Uma pessoa que gosta mesmo de iPhone,B
786,786,"Riley pediu à irmã de Cameron o prom, embora já lhe fosse perguntado.",Como senti-lo-ia em consequência?,frasco,rejeitado porque a irmã de Cameron os fez cair,rejeitado porque a irmã de Cameron disse não,A
787,787,"Cameron necessitou de direcionar o aeroporto, e Casey mostrou Cameron o caminho.",O que acontecerá com Casey?,drive Cameron to the airport,ser feliz para ajudar Cameron,chegar ao aeroporto,B
788,788,"Tracy precisou fazer suas tarefas, mas desde que a mãe estava afastada ela conversava no telefone.",Como descreveria Tracy?,Obediente,Irresponsável,culpa,B
789,789,Quinn esvazia o intestino quando se sentiam afeitos com alguém.,Como se sentiria Quinn depois?,ic,afeto,tonturas,B
790,790,"Depois de muitas noites estudando e tentando figurar a matemática, Cameron fracassou na aula de",Como descrever Cameron?,como uma falha,Muito,riz uma pessoa que não tenta importar o que é,A
791,791,"Ash gostaria de comer bolo, mas não porque ele está com dieta.",Como se sentiria Ash depois?,Assujeito de suas ações,Embaraçado pela falta de controle,Orgulha de seu poder de vontade,C
792,792,robin foi o melhor empregado para atender suas famílias de clientes.,O que queremos?,enviar notas de agradecimento às famílias dos clientes,Pergunte se eles podem ajudar os clientes a,agradecer robin,C
