,Unnamed: 0,context,question,answerA,answerB,answerC,correct
509,509,"Outros dizem que o Ash foi visitá-los, mas que foi ao primo deles.",Como se sentiriam os Outros?,Celosos do primo.,tão calmo,Ciumento de Ash.,A
510,510,Tracy caminhava assustadoramente atrás de Addison enquanto eles lentamente aumentavam seu ritmo.,Porque é que a Tracy fez isto?,Fazer desaparecer a Addison .,assustá-la .,Faça uma partida com a Addison .,B
511,511,O Austin correu direto para a loja para comprar a farinha.,Como descreveria o Austin?,esforçando-se,preguiçoso,um fracasso,A
512,512,"O Alex estava a brincar e a ser selvagem e derramou o café da mãe dele, a Riley.",O que vai acontecer com o Alex?,Peço desculpa .,ser atingido,- Não .,A
513,513,A Aubrey viu todas as possibilidades e percebeu que havia alguns riscos possíveis.,O que é que o Aubrey vai querer fazer a seguir?,Preciso de fazer uma lista de prós e contras,evitar resultados negativos,Avança sem preocupações.,B
514,514,O Kai sentou-se ao lado da Riley e meteu-os em sarilhos e ficou de castigo.,O que é que a Riley vai querer fazer a seguir?,Culpa-a por tudo.,precisava agir em mau comportamento,Colocado lá através de tudo,A
515,515,Jan reduziu sua dependência de drogas por ficarem paralisados por um mês.,O que vai o Jan querer fazer a seguir?,preguiçoso,- É bom.,Queria ser uma pessoa melhor.,C
516,516,"A Ash era uma supervilã, por isso, ela derrubou a casa com os seus poderes.",O que os Outros vão querer fazer a seguir?,Combate a cinza,Queria assustar todos para que obedecessem .,Deixa a cinza em paz .,A
517,517,O Austin teve de trabalhar mais cedo porque era o primeiro dia dele.,Como se sentiriam os Outros em resultado disso?,Desiludido em Austin.,Nervosos pelo primeiro dia.,orgulhoso de Austin,C
518,518,"Remy deu a Skylar um pequeno, mas atencioso presente, aparentemente, Remy queria ser amigo dela.",O que vai a Skylar querer fazer a seguir?,Acredita que os atos de bondade criam amigos.,Dê algo de volta ao Remy.,Tem sentimentos positivos pela Skylar e agiu em conformidade com eles.,B
519,519,"A Addison sabia que o amigo deles, Quinn, gostava da nova aluna.",Como se sentiria a Addison depois?,presta atenção aos outros,desanimado,conteúdo,C
520,520,Quinn ganhou a renda do Ash porque ele era um bom amigo.,Como descreveria o Quinn?,preguiçoso,Um trabalhador muito duro.,orgulhoso,B
521,521,O Carson encontrou o anel da Riley no quarto deles e devolveu-o à Riley.,O que vai acontecer ao Riley?,Agradece o que fizeram.,são agradecidos,ser muito feliz,A
522,522,A Bailey pegou nos livros que queria e digitalizou-os e o cartão dela na máquina.,O que vai querer fazer a Bailey a seguir?,Devolve os livros hoje .,Fique na biblioteca mais tempo.,Leva os livros dela para ir.,C
523,523,Kai pintou a cidade de vermelho na última noite antes do casamento.,Porque é que o Kai fez isto?,Beba uma cura para a ressaca.,descanso antes do casamento,Festa antes do casamento.,C
524,524,A Bailey passou por cá para trazer à Alex um prato de bolachas frescas.,O que vai acontecer com a Bailey?,estranho,Come os biscoitos.,- Não . - Não .,B
525,525,A Quinn estava a fazer compras de roupas quando viu a mãe do Ash a olhar para baixo num corredor vizinho.,O que vai acontecer à mãe do Ash?,Vem dizer olá .,Diz olá à mãe do Ash.,Pára de fazer compras e vai-te embora .,A
526,526,Jordan abriu a cortina e viu um ladrão tentando entrar em sua casa.,O que vai querer fazer a seguir?,Chame os bombeiros.,Desafie o ladrão.,Chama a polícia.,C
527,527,Austin concedeu o direito do povo de passar pelo seu território pelo CCC.,O que acontecerá aos Outros?,Destruir o território de Austin.,ficar zangado com o Austin.,ser autorizado a sair,C
528,528,Jan visitou a amiga da Kendall dentro do hospital.,O que vai acontecer com Jan?,Ela vai a um bar,Ela vai falar .,Ela vai receber tratamento .,B
529,529,"A Bailey precisava de poupar dinheiro, por isso usou os cupons.",O que é que a Bailey precisa de fazer?,Use mais cupons,poupar dinheiro,Veja quanto dinheiro ela economizou.,B
530,530,"A equipa estava a perder, por isso Lee ficou frustrado no jogo.",Como descreveria o Lee?,Alguém que gosta de desporto.,Alguém que odeia perder.,Infeliz com o resultado do jogo.,B
531,531,A Addison comprou um hambúrguer a um preço mais baixo porque tinham um bom cupom.,Como se sentiriam os Outros?,ciumento,orgulhoso,a comer um hambúrguer,A
532,532,A Addison disse que estava doente no dia seguinte porque a gripe a apanhou e era muito grave.,Como descreveria a Addison?,melhor,descansado,sentir raiva,C
533,533,Alex passou pelos lábios de Jan quando ele foi beijá-la na bochecha.,Como se sentiria o Alex depois?,inteligente,insolente,Calma .,B
534,534,O Lee vendeu coisas que já não usava no Craigslist e ganhou dinheiro extra.,O que os Outros vão querer fazer a seguir?,Desfrutar do que compraram.,Ter uma ligação à Internet,Tenho coisas de reserva .,A
535,535,"Alex queria beijar Jan, mas não tinha certeza sobre isso. Alex mal passou pelos lábios de Jan.",O que vai o Jan querer fazer a seguir?,Ignora o Alex.,Faz isso outra vez.,Diz ao Alex para parar.,C
536,536,Quinn estava na mercearia a comprar comida e viu a mãe do Ah.,Porque é que o Quinn fez isto?,Sauda a mãe .,Ter alguns nutrientes,Diz olá,C
537,537,Jan tentou dar ao Cameron o seu ombro para chorar.,Como descreveria a Cameron?,irritado com a Anna.,irritado com Jan,acariciado,C
538,538,"Aubrey O'Day é uma cantora/compositora, atriz, designer de moda americana que tem um patrimônio líquido de US$ 4 milhões.",Porque é que o Aubrey fez isto?,"Paul ""Paul"" D. Delvecio: $15 milhões a $24 milhões. Paul D. ganhou muitos milhões ao longo dos anos graças à sua carreira de DJ.","uma derivação francesa normanda do nome germânico Alberic, que consiste nos elementos alf ""elf"" e ric ""poder"", com o significado de ""Justo Governante do Povo Pequeno"".",(duas vezes) membro do grupo Danity Kane (despeitado em 2008 e reconciliado em 2013),C
539,539,A Bailey reuniu o bando para uma reunião depois da escola dentro da casa do clube.,O que vai fazer a Bailey a seguir?,É divertido estar com eles.,Pergunta aos pais se ela pode convidar amigos,Discutem o novo professor de história da turma.,C
540,540,O Remy recebeu um desconto no livro por ser especial.,Como se sentiriam os Outros que ordenam?,Estou contente por ter o livro.,Feliz e incluído,ciumento e invejosos,C
541,541,Tracy treinava a cantar indo ao espelho e cantando na frente dele.,O que vai acontecer à Tracy?,- É bom.,preguiçoso,separado,A
542,542,"A Jordan ganhou vários prémios, trabalhou muito na escola durante anos e valeu a pena.",Como descreveria o Jordan?,indiferente,orgulhosos deles.,Determinado,C
543,543,A Riley chegou ao local perfeitamente sincronizada para a festa.,O que é que a Riley precisa de fazer antes disto?,Batem à porta .,Põe gasolina no carro.,Saudação ao anfitrião,A
544,544,"Depois de anos sem emprego e com dúvidas de si, Carson se tornou independente no trabalho.",O que é que o Carson vai querer fazer a seguir?,Trabalhar para os trabalhadores,Continuem a provar que são capazes,Continuem a provar que são instáveis .,B
545,545,"A Casey não queria que o gelado derretesse, por isso deixou compras em casa.",O que os Outros vão querer fazer a seguir?,Ajuda o Casey.,Mantenha o sorvete congelado,Guarda o gelado.,B
546,546,O Remy pediu ao médico um favor para arranjar um bom remédio por uns dias.,Porque é que o Remy fez isto?,Aborrecido.,- É bom.,conflitantes,C
547,547,O Ash decidiu que iriam tirar a decisão ao Casey.,O que vai acontecer com o Casey?,Pergunto-me porque é que Ash tomou a decisão .,ser gritado,Ficar feliz por Ash ter assumido .,A
548,548,A Bailey mentiu para a Aubrey e a Aubrey pensou que a Bailey estava a dizer a verdade.,O que vai querer fazer a Bailey a seguir?,- Não.,Certifica-te que o Aubrey nunca descobre.,Diz ao Aubrey que eles estavam a mentir .,B
549,549,Jordan pendurou as roupas na corda para secarem.,O que vai querer fazer a seguir?,Gostava de fazer as coisas à moda antiga.,Faça mais tarefas domésticas,Não queria cotes molhados.,B
550,550,"Depois de anos a pensar se ia acontecer, o Carson entrou em si.",O que é que o Carson precisa de fazer antes disto?,crescer,- Não .,ser imatura,A
551,551,"O Jesse era o mais esperto da sala, por isso deu o nome à equipa.",Porque é que o Jesse fez isto?,Prova que ele é o mais esperto.,Diverte-te,irritar a equipa,A
552,552,"O Casey era popular no liceu, era um jogador de futebol.",Como descreveria o Casey?,uma pessoa preguiçosa,Casey que tem uma estrela de futebol,pessoa social,C
553,553,"Depois de ser repreendido pela mãe por ter feito uma grande confusão, Lee colocou tudo de volta no caixote de brinquedos.",O que é que o Lee precisa de fazer antes disto?,Sê bom .,Tinha de deixar todos os brinquedos fora.,Precisava de comprar todos os brinquedos.,B
554,554,A Addison foi a uma consulta médica e não gostou das notícias que receberam sobre a sua saúde.,Como se sentiria a Addison depois?,uma pessoa doente,Muito chateado.,uma verruga de preocupação,B
555,555,"Olhando mais fundo no armário, Kai encontrou outro par de calças para vestir no concerto.",O que vai o Kai querer fazer a seguir?,Põe as calças bem dobradas .,Guarda as calças.,Põe as calças.,C
556,556,O Carson viu a namorada a andar pela rua com outra pessoa.,Como descreveria o Carson?,ciumento,irritado,preocupado,B
557,557,A Skylar estava a decidir como chamar o cão.,Como se sentiria Ash?,Como se a Skylar gostasse de estar perto do cão.,Como se tivessem feito algo pela Skylar.,senti-me realizado,B
558,558,"Cameron chegou a casa para fazer bolachas antes da festa de aniversário da filha, uma tarde.",O que é que a Cameron vai querer fazer a seguir?,dormir,Tem uma boa receita,são pessoas que se preocupam com os outros,B
559,559,"Embora pudesse ser cozida no microondas, Ash colocou a pizza no forno.",Como se sentiriam os Outros?,Um que não gosta de usar o microondas.,cozinhados,- Estou com fome.,C
560,560,"A Skylar ia fazer uma apresentação, mas percebeu que deixou os marcadores na outra sala.",O que é que a Skylar precisa de fazer antes disto?,Retire os marcadores da outra sala .,Vai para a sala ao lado buscar os marcadores.,Pergunta a alguém se pode pedir emprestado alguns marcadores.,A
561,561,Kendall viajou pelo país no autocarro da turnê.,O que é que a Kendall precisa de fazer antes disto?,Entra no autocarro.,Leva um avião para casa.,Descanse em casa durante uma semana,A
562,562,"A Aubrey acreditava no trabalho duro da Addison, por isso trabalhou no caminho da Addison.",O que é que o Aubrey vai querer fazer a seguir?,recusa-se a falar com a Addison.,Diz obrigado,Continuem a ajudar a Addison .,C
563,563,A Riley dirigiu os passos da Cameron pelo labirinto enquanto a Cameron estava vendada.,Porque é que a Riley fez isto?,Mantém a Cameron segura.,Queria tirar o vendagem dos olhos.,Queria ajudar a Cameron a navegar.,C
564,564,A Ann deixou uma mensagem no correio de voz do Carson na semana passada.,O que é que o Carson vai querer fazer a seguir?,Ouço um correio de voz,Peço desculpa.,Provavelmente devolver chamadas em tempo hábil.,B
565,565,"Sydney infligiu dor a outros, sempre cruel e rancorosa com as outras pessoas.",Como se sentiriam os Outros?,mal tratados,um canalha.,grato a Sydney,A
566,566,"O anel do Quinn caiu no ralo, por isso ele foi lá para o encontrar.",O que é que o Quinn precisa de fazer antes disto?,Procura o anel.,Chame um canalizador .,Encontrar um caminho para baixo do ralo,C
567,567,Casey caminhou descalço sobre as pedras afiadas e cascalho que estavam na praia.,Como é que o Casey se sentiria depois?,Conforto,dor,aventureiro,B
568,568,A Kendall falhou em todas as aulas.,O que é que a Kendall precisa de fazer antes disto?,Decidir chegar a tempo à aula,decidir não ir à escola,frequentar aulas com mais regularidade,B
569,569,"A Sydney estava atrás da Skylar, mas estava a alcançá-la.",O que vai a Skylar querer fazer a seguir?,- Vamos desacelerar .,Vencer a seguir.,Apanha a Skylar.,B
570,570,Lee planeou a viagem com base em extensa pesquisa em todos os melhores locais.,O que é que o Lee vai querer fazer a seguir?,Adiar a viagem para o ano que vem.,Verifique as reservas de viagem dele .,Escolha o melhor local,B
571,571,"Os filhos de Alex estavam a ser maus e não estavam a ouvir, por isso Jesse criou os filhos de Alex.",Como descreveria o Jesse?,Como o Jesse que se deve meter nos seus assuntos .,Excedendo os limites.,agressivo,B
572,572,Robin gostava de uma rapariga e convidou-a para sair em frente de toda a turma.,O que vai acontecer à turma?,Espera para ver a resposta .,"- Não, não.",- Não .,A
573,573,Aubrey estava velho e ficou muito doente e acabou morrendo.,Como se sentiriam os Outros?,Feliz que o Aubrey não estivesse a sofrer.,Calmo e relaxado,em paz,A
574,574,"A Aubrey sabia quando entrou na corrida que podia não terminar e, com certeza, uma milha em Aubrey mordeu o fato.",Como descreveria o Aubrey?,Alguém que não tem problema em desistir cedo.,Alguém que sempre termina a tarefa em mãos,exausta depois de tentar o melhor que podia.,C
575,575,Depois de vários ruídos altos e uma briga ele foi até a janela e Lee olhou para dentro.,Porque é que o Lee fez isto?,Bater na janela .,Descubra a causa do barulho.,Abre a janela.,B
576,576,Tracy fez uma apresentação sobre mudanças climáticas que incluiu os dados mais recentes de estudos revisados por pares.,Porque é que a Tracy fez isto?,praticar a mentir,ler estudos revisados por especialistas sobre mudanças climáticas,Educar o público,C
577,577,A Quinn era dedicada ao seu trabalho e ao serviço.,Como descreveria o Quinn?,Desonesto,Trabalhando duro,- Senhor .,B
578,578,Quinn fez a Riley atacar o inimigo contra a sua vontade e ela já tinha o suficiente.,O que é que a Riley vai querer fazer a seguir?,Fala com o Riley .,ser obediente,Recusar a ordem.,C
579,579,O Carson teve de voltar para casa porque tinha de alimentar o cão.,Como descreveria o Carson?,preguiçoso,Um bom cuidador,egoísta,B
580,580,A Alex abraçou a Casey depois de ela ter chorado a noite toda.,Como se sentiria o Casey?,desanimado,triste,Confortado,C
581,581,A Robin se parecia muito com a Taylor quando as puseste lado a lado.,O que vai acontecer ao Robin?,Confunda com Robin.,ser chamado pelo nome errado,especial,B
582,582,O Lee forneceu o lugar do Quinn porque os Quinn não podiam pagar por ele.,O que é que o Lee vai querer fazer a seguir?,Precisava de dinheiro para completar Faces.,obter uma parte da propriedade,Não ganhamos nada .,C
